subset_key,timestamp,rides,season,year_index,month,hour,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,windspeed
spring,2011-01-12 15:00:00,49,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179
spring,2011-01-12 16:00:00,68,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284
spring,2011-01-12 17:00:00,139,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582
spring,2011-01-12 18:00:00,137,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224
spring,2011-01-12 19:00:00,83,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179
spring,2011-01-12 20:00:00,56,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284
spring,2011-01-12 21:00:00,57,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284
spring,2011-01-12 22:00:00,33,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478
spring,2011-01-12 23:00:00,20,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179
spring,2011-01-13 00:00:00,7,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836
spring,2011-01-13 01:00:00,2,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836
spring,2011-01-13 02:00:00,2,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582
spring,2011-01-13 03:00:00,3,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284
spring,2011-01-13 04:00:00,4,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537
spring,2011-01-13 05:00:00,3,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985
spring,2011-01-13 06:00:00,28,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343
spring,2011-01-13 07:00:00,72,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343
spring,2011-01-13 08:00:00,202,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194
spring,2011-01-13 09:00:00,139,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284
spring,2011-01-13 10:00:00,38,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582
spring,2011-01-13 11:00:00,37,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478
spring,2011-01-13 12:00:00,52,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179
spring,2011-01-13 13:00:00,83,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478
spring,2011-01-13 14:00:00,42,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881
spring,2011-01-13 15:00:00,60,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985
spring,2011-01-13 16:00:00,78,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582
spring,2011-01-13 17:00:00,162,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836
spring,2011-01-13 18:00:00,144,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284
spring,2011-01-13 19:00:00,99,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537
spring,2011-01-13 20:00:00,64,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239
spring,2011-01-13 21:00:00,40,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985
spring,2011-01-13 22:00:00,30,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284
spring,2011-01-13 23:00:00,15,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194
spring,2011-01-14 00:00:00,14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194
spring,2011-01-14 01:00:00,5,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642
spring,2011-01-14 02:00:00,1,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343
spring,2011-01-14 03:00:00,1,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045
spring,2011-01-14 05:00:00,8,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896
spring,2011-01-14 06:00:00,17,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0
spring,2011-01-14 07:00:00,70,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642
spring,2011-01-14 08:00:00,158,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0
spring,2011-01-14 09:00:00,117,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343
spring,2011-01-14 10:00:00,44,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194
spring,2011-01-14 11:00:00,53,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836
spring,2011-01-14 12:00:00,61,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537
spring,2011-01-14 13:00:00,77,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881
spring,2011-01-14 14:00:00,64,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836
spring,2011-01-14 15:00:00,68,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642
spring,2011-01-14 16:00:00,90,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045
spring,2011-01-14 17:00:00,159,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642
spring,2011-01-14 18:00:00,139,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0
spring,2011-01-14 19:00:00,92,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896
spring,2011-01-14 20:00:00,68,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0
spring,2011-01-14 21:00:00,52,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0
spring,2011-01-14 22:00:00,36,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0
spring,2011-01-14 23:00:00,27,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0
spring,2011-01-15 00:00:00,28,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0
spring,2011-01-15 01:00:00,20,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896
spring,2011-01-15 02:00:00,12,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896
spring,2011-01-15 03:00:00,8,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0
spring,2011-01-15 04:00:00,5,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0
spring,2011-01-15 05:00:00,1,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0
spring,2011-01-15 06:00:00,3,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045
spring,2011-01-15 07:00:00,10,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0
spring,2011-01-15 08:00:00,23,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343
spring,2011-01-15 09:00:00,33,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343
spring,2011-01-15 10:00:00,59,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642
spring,2011-01-15 11:00:00,72,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239
spring,2011-01-15 12:00:00,89,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239
spring,2011-01-15 13:00:00,101,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985
spring,2011-01-15 14:00:00,118,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836
spring,2011-01-15 15:00:00,129,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194
spring,2011-01-15 16:00:00,128,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194
spring,2011-01-15 17:00:00,83,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836
spring,2011-01-15 18:00:00,84,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537
spring,2011-01-15 19:00:00,74,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537
spring,2011-01-15 20:00:00,41,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537
spring,2011-01-15 21:00:00,57,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239
spring,2011-01-15 22:00:00,26,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045
spring,2011-01-15 23:00:00,44,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836
spring,2011-01-16 00:00:00,39,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0
spring,2011-01-16 01:00:00,23,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343
spring,2011-01-16 02:00:00,16,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896
spring,2011-01-16 03:00:00,15,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0
spring,2011-01-16 04:00:00,1,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642
spring,2011-01-16 05:00:00,2,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642
spring,2011-01-16 06:00:00,1,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642
spring,2011-01-16 07:00:00,3,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985
spring,2011-01-16 08:00:00,18,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836
spring,2011-01-16 09:00:00,32,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537
spring,2011-01-16 10:00:00,79,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836
spring,2011-01-16 11:00:00,93,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537
spring,2011-01-16 12:00:00,104,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836
spring,2011-01-16 13:00:00,118,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985
spring,2011-01-16 14:00:00,91,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537
spring,2011-01-16 15:00:00,113,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537
spring,2011-01-16 16:00:00,99,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239
spring,2011-01-16 17:00:00,105,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537
spring,2011-01-16 18:00:00,67,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642
spring,2011-01-16 19:00:00,61,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343
spring,2011-01-16 20:00:00,57,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642
spring,2011-01-16 21:00:00,28,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642
spring,2011-01-16 22:00:00,21,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343
spring,2011-01-16 23:00:00,18,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045
spring,2011-01-17 00:00:00,17,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239
spring,2011-01-17 01:00:00,16,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194
spring,2011-01-17 02:00:00,8,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537
spring,2011-01-17 03:00:00,2,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194
spring,2011-01-17 04:00:00,3,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343
spring,2011-01-17 05:00:00,1,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642
spring,2011-01-17 06:00:00,5,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194
spring,2011-01-17 07:00:00,13,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343
spring,2011-01-17 08:00:00,33,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239
spring,2011-01-17 09:00:00,47,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239
spring,2011-01-17 10:00:00,57,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537
spring,2011-01-17 11:00:00,64,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194
spring,2011-01-17 12:00:00,80,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343
spring,2011-01-17 13:00:00,93,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343
spring,2011-01-17 14:00:00,86,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045
spring,2011-01-17 15:00:00,93,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642
spring,2011-01-17 16:00:00,82,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642
spring,2011-01-17 17:00:00,71,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194
spring,2011-01-17 18:00:00,92,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537
spring,2011-01-17 19:00:00,60,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194
spring,2011-01-17 20:00:00,33,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194
spring,2011-01-17 21:00:00,27,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194
spring,2011-01-17 22:00:00,13,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537
spring,2011-01-17 23:00:00,4,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836
spring,2011-01-18 12:00:00,3,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284
spring,2011-01-18 13:00:00,22,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239
spring,2011-01-18 14:00:00,28,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642
spring,2011-01-18 15:00:00,35,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642
spring,2011-01-18 16:00:00,61,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194
spring,2011-01-18 17:00:00,125,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194
spring,2011-01-18 18:00:00,133,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642
spring,2011-01-18 19:00:00,99,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343
spring,2011-01-18 20:00:00,83,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0
spring,2011-01-18 21:00:00,41,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045
spring,2011-01-18 22:00:00,33,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896
spring,2011-01-18 23:00:00,20,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0
spring,2011-01-19 00:00:00,3,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0
spring,2011-01-19 01:00:00,7,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343
spring,2011-01-19 02:00:00,3,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343
spring,2011-01-19 04:00:00,2,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343
spring,2011-01-19 05:00:00,7,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896
spring,2011-01-19 06:00:00,32,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896
spring,2011-01-19 07:00:00,90,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045
spring,2011-01-19 08:00:00,197,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045
spring,2011-01-19 09:00:00,109,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045
spring,2011-01-19 10:00:00,47,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343
spring,2011-01-19 11:00:00,52,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896
spring,2011-01-19 12:00:00,70,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896
spring,2011-01-19 13:00:00,78,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836
spring,2011-01-19 14:00:00,75,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537
spring,2011-01-19 15:00:00,82,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836
spring,2011-01-19 16:00:00,104,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881
spring,2011-01-19 17:00:00,197,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284
spring,2011-01-19 18:00:00,161,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836
spring,2011-01-19 19:00:00,112,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179
spring,2011-01-19 20:00:00,76,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985
spring,2011-01-19 21:00:00,59,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179
spring,2011-01-19 22:00:00,59,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642
spring,2011-01-19 23:00:00,28,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627
spring,2011-01-20 00:00:00,13,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881
spring,2011-01-20 01:00:00,5,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0
spring,2011-01-20 02:00:00,2,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0
spring,2011-01-20 03:00:00,1,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642
spring,2011-01-20 04:00:00,1,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642
spring,2011-01-20 05:00:00,6,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239
spring,2011-01-20 06:00:00,35,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239
spring,2011-01-20 07:00:00,101,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239
spring,2011-01-20 08:00:00,249,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836
spring,2011-01-20 09:00:00,143,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239
spring,2011-01-20 10:00:00,57,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985
spring,2011-01-20 11:00:00,68,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642
spring,2011-01-20 12:00:00,84,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0
spring,2011-01-20 13:00:00,98,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045
spring,2011-01-20 14:00:00,81,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343
spring,2011-01-20 15:00:00,70,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194
spring,2011-01-20 16:00:00,91,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343
spring,2011-01-20 17:00:00,215,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045
spring,2011-01-20 18:00:00,185,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194
spring,2011-01-20 19:00:00,152,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284
spring,2011-01-20 20:00:00,126,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836
spring,2011-01-20 21:00:00,57,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537
spring,2011-01-20 22:00:00,56,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836
spring,2011-01-20 23:00:00,31,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284
spring,2011-01-21 00:00:00,21,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537
spring,2011-01-21 01:00:00,6,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537
spring,2011-01-21 02:00:00,2,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642
spring,2011-01-21 03:00:00,1,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985
spring,2011-01-21 04:00:00,1,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896
spring,2011-01-21 05:00:00,5,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179
spring,2011-01-21 06:00:00,27,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537
spring,2011-01-21 07:00:00,68,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836
spring,2011-01-21 08:00:00,217,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284
spring,2011-01-21 09:00:00,166,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582
spring,2011-01-21 10:00:00,63,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627
spring,2011-01-21 11:00:00,59,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627
spring,2011-01-21 12:00:00,78,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821
spring,2011-01-21 13:00:00,73,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821
spring,2011-01-21 14:00:00,62,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224
spring,2011-01-21 15:00:00,65,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478
spring,2011-01-21 16:00:00,97,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582
spring,2011-01-21 17:00:00,161,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582
spring,2011-01-21 18:00:00,120,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537
spring,2011-01-21 19:00:00,96,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284
spring,2011-01-21 20:00:00,53,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179
spring,2011-01-21 21:00:00,41,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836
spring,2011-01-21 22:00:00,34,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881
spring,2011-01-21 23:00:00,27,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284
spring,2011-01-22 00:00:00,13,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537
spring,2011-01-22 01:00:00,12,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881
spring,2011-01-22 02:00:00,11,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537
spring,2011-01-22 03:00:00,7,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836
spring,2011-01-22 04:00:00,3,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985
spring,2011-01-22 06:00:00,2,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239
spring,2011-01-22 07:00:00,8,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836
spring,2011-01-22 08:00:00,27,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284
spring,2011-01-22 09:00:00,40,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537
spring,2011-01-22 10:00:00,53,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642
spring,2011-01-22 11:00:00,63,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343
spring,2011-01-22 12:00:00,70,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045
spring,2011-01-22 13:00:00,84,1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0
spring,2011-01-22 14:00:00,75,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045
spring,2011-01-22 15:00:00,103,1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0
spring,2011-01-22 16:00:00,83,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194
spring,2011-01-22 17:00:00,67,1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0
spring,2011-01-22 18:00:00,54,1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194
spring,2011-01-22 19:00:00,59,1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343
spring,2011-01-22 20:00:00,45,1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642
spring,2011-01-22 21:00:00,39,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896
spring,2011-01-22 22:00:00,30,1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0
spring,2011-01-22 23:00:00,33,1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045
spring,2011-01-23 00:00:00,22,1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045
spring,2011-01-23 01:00:00,13,1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045
spring,2011-01-23 02:00:00,18,1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343
spring,2011-01-23 03:00:00,5,1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343
spring,2011-01-23 05:00:00,3,1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045
spring,2011-01-23 06:00:00,1,1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045
spring,2011-01-23 07:00:00,2,1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642
spring,2011-01-23 08:00:00,19,1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642
spring,2011-01-23 09:00:00,28,1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582
spring,2011-01-23 10:00:00,58,1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881
spring,2011-01-23 11:00:00,99,1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239
spring,2011-01-23 12:00:00,116,1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627
spring,2011-01-23 13:00:00,87,1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881
spring,2011-01-23 14:00:00,110,1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582
spring,2011-01-23 15:00:00,77,1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582
spring,2011-01-23 16:00:00,65,1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284
spring,2011-01-23 17:00:00,55,1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881
spring,2011-01-23 18:00:00,49,1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537
spring,2011-01-23 19:00:00,50,1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836
spring,2011-01-23 20:00:00,35,1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537
spring,2011-01-23 21:00:00,25,1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194
spring,2011-01-23 22:00:00,28,1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194
spring,2011-01-23 23:00:00,21,1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239
spring,2011-01-24 00:00:00,7,1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194
spring,2011-01-24 01:00:00,1,1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194
spring,2011-01-24 03:00:00,1,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537
spring,2011-01-24 04:00:00,1,1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343
spring,2011-01-24 05:00:00,5,1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343
spring,2011-01-24 06:00:00,15,1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896
spring,2011-01-24 07:00:00,84,1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0
spring,2011-01-24 08:00:00,177,1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0
spring,2011-01-24 09:00:00,102,1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0
spring,2011-01-24 10:00:00,40,1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0
spring,2011-01-24 11:00:00,46,1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343
spring,2011-01-24 12:00:00,63,1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194
